ID,Production
37617,6.6848999999999945
37618,6.751099999999993
37619,6.762899999999994
37620,6.727899999999994
37621,6.539499999999993
37622,5.968999999999995
37623,5.843499999999995
37624,5.911499999999997
37625,5.501699999999996
37626,5.7552999999999965
37627,5.646599999999996
37628,5.600199999999996
37629,5.598699999999996
37630,5.600099999999997
37631,5.567799999999997
37632,5.794699999999995
37633,6.015599999999996
37634,5.7415999999999965
37635,5.620099999999997
37636,5.634799999999999
37637,5.573099999999998
37638,5.745799999999997
37639,5.003899999999997
37640,5.004199999999996
37641,4.913699999999995
37642,4.784599999999997
37643,4.883999999999997
37644,5.017199999999995
37645,5.034999999999996
37646,4.9359999999999955
37647,5.167399999999995
37648,5.338199999999996
37649,5.362999999999997
37650,5.322699999999997
37651,5.282099999999997
37652,5.392499999999997
37653,5.392499999999997
37654,5.382599999999997
37655,5.391499999999997
37656,5.507899999999998
37657,5.564499999999997
37658,5.613999999999997
37659,5.787399999999996
37660,5.726699999999997
37661,5.726699999999997
37662,5.680399999999996
37663,5.932799999999998
37664,5.871599999999997
37665,5.774699999999998
37666,5.774699999999998
37667,5.8200999999999965
37668,5.711899999999997
37669,5.598199999999997
37670,5.402799999999997
37671,5.375799999999997
37672,5.532299999999997
37673,5.553199999999996
37674,5.512199999999996
37675,5.637899999999998
37676,5.844999999999996
37677,5.758699999999996
37678,5.9232999999999985
37679,5.774899999999999
37680,5.5948999999999955
37681,5.568799999999998
37682,5.437699999999998
37683,5.481899999999997
37684,5.621999999999996
37685,5.596199999999997
37686,5.601099999999997
37687,5.848699999999997
37688,5.819599999999999
37689,5.8427
37690,5.717999999999998
37691,5.781599999999998
37692,5.821599999999997
37693,5.6214999999999975
37694,5.7689999999999975
37695,5.7628999999999975
37696,5.864799999999998
37697,5.879199999999998
37698,5.947199999999996
37699,5.616499999999997
37700,5.507299999999995
37701,5.585899999999997
37702,5.148999999999997
37703,5.118299999999998
37704,5.093499999999997
37705,4.802399999999997
37706,4.358399999999996
37707,3.9438999999999953
37708,3.809599999999995
37709,3.9480999999999953
37710,3.927299999999996
37711,4.049199999999996
37712,4.516299999999996
37713,5.011199999999995
37714,5.303999999999997
37715,5.611799999999997
37716,5.688399999999997
37717,5.656399999999996
37718,5.716099999999996
37719,5.646799999999997
37720,5.6481999999999974
37721,5.809999999999998
37722,5.815999999999997
37723,5.711199999999998
37724,5.538999999999998
37725,5.354099999999996
37726,5.270299999999997
37727,4.992399999999998
37728,4.991599999999997
37729,4.917599999999998
37730,4.893799999999996
37731,4.838699999999997
37732,4.674399999999996
37733,4.5327999999999955
37734,4.421399999999997
37735,5.016799999999996
37736,5.088699999999996
37737,5.134399999999996
37738,4.620899999999995
37739,4.298199999999996
37740,4.354299999999996
37741,4.155599999999996
37742,4.180599999999996
37743,4.015299999999996
37744,3.886399999999995
37745,4.071699999999995
37746,4.072599999999995
37747,4.160199999999996
37748,4.452599999999997
37749,4.751499999999997
37750,4.618099999999998
37751,4.581899999999998
37752,4.438899999999997
37753,4.520799999999998
37754,4.688099999999998
37755,4.784799999999998
37756,4.595099999999999
37757,4.362299999999998
37758,4.348099999999997
37759,4.264199999999997
37760,4.0334999999999965
37761,4.117199999999997
37762,4.1656999999999975
37763,4.1656999999999975
37764,4.1656999999999975
37765,4.185199999999997
37766,4.085099999999997
37767,4.480299999999997
37768,4.489399999999997
37769,5.011999999999997
37770,5.092299999999997
37771,5.112699999999997
37772,5.2814999999999985
37773,5.339999999999998
37774,5.296699999999998
37775,5.336699999999999
37776,5.309999999999998
37777,5.369099999999996
37778,5.258999999999997
37779,5.071799999999997
37780,5.2502999999999975
37781,5.320799999999996
37782,5.165599999999999
37783,5.016899999999996
37784,4.646999999999995
37785,4.493099999999996
37786,4.431299999999996
37787,4.418999999999997
37788,4.275399999999997
37789,4.362499999999996
37790,4.631999999999997
37791,5.350499999999998
37792,5.0906999999999965
37793,4.896799999999997
37794,5.384399999999997
37795,5.272499999999996
37796,5.299799999999998
37797,5.562799999999997
37798,5.6854999999999976
37799,5.715099999999999
37800,5.850999999999996
37801,5.807299999999998
37802,5.520699999999998
37803,5.6184999999999965
37804,5.676199999999997
37805,6.640099999999997
37806,6.484499999999997
37807,5.774399999999999
37808,5.721399999999999
37809,5.7452999999999985
37810,5.674099999999998
37811,5.578099999999997
37812,5.465399999999999
37813,5.501499999999997
37814,5.879399999999997
37815,6.634899999999998
37816,6.662599999999997
37817,6.590399999999997
37818,6.526299999999996
37819,6.491099999999997
37820,6.544899999999997
37821,6.5475999999999965
37822,6.537599999999998
37823,6.602399999999998
37824,6.558399999999997
37825,6.552399999999998
37826,6.478599999999997
37827,6.493299999999996
37828,6.519299999999995
37829,6.508399999999995
37830,6.460599999999995
37831,6.651099999999994
37832,6.617399999999995
37833,6.627799999999994
37834,6.545499999999996
37835,5.938399999999997
37836,5.253099999999998
37837,4.977599999999998
37838,5.366599999999997
37839,5.924499999999996
37840,5.400299999999996
37841,5.5921999999999965
37842,5.627999999999999
37843,5.680699999999998
37844,5.757099999999997
37845,5.570499999999997
37846,5.555899999999997
37847,5.356499999999998
37848,5.193599999999998
37849,5.251599999999997
37850,5.517499999999999
37851,5.613499999999998
37852,5.598799999999998
37853,5.568299999999998
37854,5.555299999999997
37855,5.237699999999997
37856,5.285699999999996
37857,5.153499999999996
37858,5.349499999999997
37859,5.317599999999995
37860,5.2709999999999955
37861,5.183799999999996
37862,5.291599999999996
37863,5.372199999999997
37864,5.421899999999998
37865,5.667999999999998
37866,5.7528999999999995
37867,5.781599999999997
37868,5.822299999999997
37869,5.925499999999997
37870,5.6778999999999975
37871,5.653199999999996
37872,5.664499999999996
37873,5.7929999999999975
37874,5.703799999999998
37875,5.663799999999998
37876,5.6435999999999975
37877,5.674299999999999
37878,5.6267999999999985
37879,5.668999999999998
37880,5.515199999999997
37881,5.678499999999998
37882,5.599899999999998
37883,5.566099999999998
37884,5.548099999999998
37885,5.570499999999998
37886,5.526299999999997
37887,5.585499999999997
37888,5.5977999999999986
37889,5.520399999999999
37890,5.454499999999999
37891,5.289099999999996
37892,5.316599999999997
37893,5.113599999999997
37894,5.040399999999996
37895,4.983899999999997
37896,4.879099999999997
37897,4.872199999999996
37898,4.844699999999996
37899,4.694799999999995
37900,4.912999999999996
37901,4.921299999999997
37902,4.8588999999999976
37903,4.675499999999995
37904,4.664399999999995
37905,4.660999999999995
37906,4.5880999999999945
37907,4.6360999999999954
37908,4.636299999999995
37909,4.638899999999995
37910,4.612399999999995
37911,4.5815999999999955
37912,4.822299999999996
37913,4.995199999999996
37914,4.998699999999996
37915,5.0643999999999965
37916,5.133999999999999
37917,5.061299999999998
37918,5.0711999999999975
37919,5.036999999999998
37920,5.112999999999998
37921,5.260399999999997
37922,5.714799999999997
37923,5.713099999999996
37924,5.723199999999996
37925,5.827699999999997
37926,5.793499999999997
37927,5.784899999999998
37928,5.890299999999999
37929,5.836699999999999
37930,5.856899999999999
37931,5.806399999999997
37932,5.810099999999998
37933,5.866499999999998
37934,5.708099999999998
37935,5.606299999999997
37936,5.279499999999996
37937,5.137599999999996
37938,5.307499999999996
37939,5.026599999999996
37940,5.078099999999997
37941,5.130899999999997
37942,5.107799999999997
37943,4.984399999999997
37944,5.014799999999997
37945,5.044699999999997
37946,4.794899999999996
37947,4.761599999999996
37948,4.5822999999999965
37949,4.767799999999996
37950,4.558799999999997
37951,4.408599999999996
37952,4.584799999999996
37953,4.573699999999995
37954,4.614199999999996
37955,4.665699999999996
37956,4.718699999999996
37957,4.780599999999995
37958,4.776799999999995
37959,4.873999999999995
37960,4.917799999999995
37961,5.052699999999995
37962,5.076599999999996
37963,5.064099999999996
37964,5.144799999999998
37965,5.127299999999998
37966,5.098599999999998
37967,5.165599999999999
37968,5.113299999999998
37969,5.112999999999997
37970,5.0627999999999975
37971,5.066699999999997
37972,5.078499999999998
37973,4.750999999999998
37974,4.654599999999997
37975,4.4149999999999965
37976,4.391999999999997
37977,4.415299999999997
37978,4.588799999999997
37979,4.430099999999997
37980,4.448299999999997
37981,4.336299999999997
37982,4.350299999999997
37983,4.315999999999997
37984,4.274399999999996
37985,4.243699999999996
37986,4.220399999999997
37987,4.087199999999997
37988,4.143099999999997
37989,4.311999999999997
37990,4.907599999999997
37991,5.167199999999998
37992,5.184499999999997
37993,5.423399999999997
37994,5.3805999999999985
37995,5.579399999999997
37996,5.673199999999996
37997,5.615799999999997
37998,5.534899999999998
37999,5.2499999999999964
38000,5.0993999999999975
38001,5.0993999999999975
38002,5.266099999999997
38003,5.266099999999997
38004,5.236699999999996
38005,5.214399999999997
38006,5.269199999999997
38007,5.152699999999997
38008,5.165199999999996
38009,5.0677999999999965
38010,5.0677999999999965
38011,5.217999999999997
38012,5.343299999999997
38013,5.342099999999997
38014,5.627399999999998
38015,5.826299999999999
38016,5.688899999999998
38017,5.615699999999997
38018,5.496599999999997
38019,5.421599999999996
38020,5.307799999999998
38021,5.350799999999997
38022,5.293899999999997
38023,5.293999999999999
38024,5.4755999999999965
38025,6.398099999999996
38026,6.415299999999995
38027,5.631699999999998
38028,5.1900999999999975
38029,5.298199999999998
38030,5.481899999999997
38031,5.678299999999996
38032,6.181099999999997
38033,6.664199999999997
38034,6.520999999999998
38035,6.215899999999997
38036,6.422299999999996
38037,6.695699999999997
38038,6.640699999999996
38039,6.433199999999996
38040,6.293899999999996
38041,6.286999999999998
38042,6.005799999999996
38043,5.966399999999997
38044,6.094499999999996
38045,5.8139999999999965
38046,5.544399999999997
38047,5.755099999999998
38048,5.5365
38049,5.378799999999997
38050,5.528999999999997
38051,5.536299999999996
38052,5.362799999999996
38053,5.355399999999994
38054,5.333199999999994
38055,5.0468999999999955
38056,4.782899999999995
38057,4.635899999999996
38058,4.824499999999995
38059,4.824599999999996
38060,5.180199999999997
38061,5.177199999999998
38062,5.124399999999998
38063,5.006299999999998
38064,4.751299999999997
38065,4.646399999999996
38066,4.637899999999997
38067,4.520399999999996
38068,4.547599999999996
38069,4.4923999999999955
38070,4.436599999999996
38071,4.601599999999996
38072,4.5079999999999965
38073,4.410999999999996
38074,4.4103999999999965
38075,4.341899999999996
38076,4.2541999999999955
38077,4.254799999999996
38078,4.201199999999996
38079,4.254899999999996
38080,4.272899999999996
38081,4.4465999999999966
38082,4.438499999999997
38083,4.750099999999996
38084,4.947499999999997
38085,4.957599999999997
38086,4.973199999999997
38087,5.163099999999997
38088,5.187999999999997
38089,5.100199999999997
38090,5.103499999999998
38091,5.137599999999997
38092,4.905399999999997
38093,4.878599999999997
38094,4.869499999999998
38095,4.8212999999999955
38096,4.816999999999996
38097,4.799899999999996
38098,4.884699999999995
38099,4.867599999999995
38100,4.8875999999999955
38101,4.858499999999995
38102,4.838499999999995
38103,4.843099999999995
38104,4.883999999999995
38105,4.829199999999996
38106,4.966599999999996
38107,4.930699999999995
38108,5.110399999999996
38109,5.044699999999997
38110,5.174999999999998
38111,5.195499999999997
38112,5.1157999999999975
38113,5.079399999999998
38114,5.160899999999998
38115,5.163599999999998
38116,5.136899999999997
38117,5.092299999999998
38118,4.971799999999997
38119,4.814999999999995
38120,4.660899999999995
38121,4.672799999999995
38122,4.641599999999995
38123,4.624299999999995
38124,4.630699999999996
38125,4.616899999999996
38126,4.592899999999996
38127,4.575199999999996
38128,4.748599999999995
38129,4.902899999999997
38130,4.855199999999996
38131,4.880199999999996
38132,5.074599999999998
38133,4.925099999999998
38134,4.933799999999996
38135,4.897899999999996
38136,4.907099999999997
38137,4.7499999999999964
38138,4.786899999999996
38139,4.775299999999996
38140,4.775299999999996
38141,4.717699999999996
38142,4.504499999999997
38143,4.496899999999996
38144,4.496999999999996
38145,4.496999999999996
38146,4.492599999999996
38147,4.472699999999997
38148,4.4008999999999965
38149,4.470299999999997
38150,4.407099999999997
38151,4.317499999999996
38152,4.113099999999997
38153,4.193099999999997
38154,4.463799999999996
38155,4.764699999999996
38156,4.833199999999997
38157,4.862699999999997
38158,4.657599999999999
38159,4.644699999999998
38160,4.539099999999998
38161,4.527499999999997
38162,4.502799999999997
38163,4.5940999999999965
38164,4.488699999999997
38165,4.363199999999997
38166,4.2164999999999955
38167,4.139099999999996
38168,4.1459999999999955
38169,4.143499999999996
38170,4.031899999999996
38171,4.031899999999996
38172,3.969899999999996
38173,4.0555999999999965
38174,4.0681999999999965
38175,3.967099999999996
38176,3.971299999999996
38177,4.167999999999997
38178,4.342099999999997
38179,4.476399999999997
38180,4.532699999999998
38181,4.351899999999998
38182,4.367499999999997
38183,4.236999999999997
38184,4.250399999999996
38185,4.474299999999998
38186,4.619499999999998
38187,4.655499999999998
38188,4.564299999999998
38189,4.618799999999998
38190,4.4667999999999966
38191,4.202199999999997
38192,4.1946999999999965
38193,4.260199999999996
38194,4.363499999999997
38195,4.378899999999996
38196,4.3745999999999965
38197,4.4107999999999965
38198,4.354599999999996
38199,4.353899999999997
38200,4.489999999999997
38201,4.489999999999997
38202,4.493699999999997
38203,4.712599999999996
38204,5.091599999999996
38205,5.157399999999998
38206,5.173799999999997
38207,5.1195999999999975
38208,5.182699999999998
38209,5.125799999999998
38210,5.112099999999997
38211,5.137699999999998
38212,5.137699999999998
38213,4.981899999999998
38214,4.925899999999997
38215,4.889399999999996
38216,4.802799999999996
38217,4.714099999999997
38218,4.670699999999996
38219,4.668999999999995
38220,4.617899999999995
38221,4.653899999999996
38222,4.614899999999995
38223,4.624199999999996
38224,4.593999999999997
38225,4.657899999999996
38226,4.683899999999996
38227,4.836699999999996
38228,5.115899999999997
38229,5.124099999999998
38230,5.085199999999998
38231,5.044699999999998
38232,5.004599999999998
38233,5.027599999999998
38234,5.106299999999998
38235,5.137599999999997
38236,5.108299999999997
38237,5.034099999999998
38238,4.968399999999997
38239,4.8246999999999955
38240,4.8212999999999955
38241,4.7709999999999955
38242,4.790999999999996
38243,4.8166999999999955
38244,4.812099999999996
38245,4.707499999999996
38246,4.755399999999996
38247,4.755399999999996
38248,4.701999999999996
38249,4.912099999999996
38250,4.934999999999995
38251,5.066099999999996
38252,5.0909999999999975
38253,5.092599999999997
38254,5.119899999999998
38255,5.139599999999998
38256,5.080899999999997
38257,5.046899999999998
38258,5.115699999999999
38259,5.2060999999999975
38260,5.291999999999997
38261,5.333899999999997
38262,5.226299999999998
38263,5.497799999999997
38264,5.558399999999998
38265,5.936199999999999
38266,5.859699999999998
38267,5.738599999999998
38268,5.521499999999998
38269,5.642699999999999
38270,5.570099999999999
38271,5.596199999999999
38272,5.490699999999997
38273,5.294299999999996
38274,5.203999999999996
38275,5.113699999999995
38276,5.5166999999999975
38277,5.632099999999997
38278,5.882399999999997
38279,5.707199999999998
38280,5.671899999999998
38281,5.541399999999998
38282,5.418399999999996
38283,5.337799999999996
38284,5.024699999999997
38285,4.7495999999999965
38286,4.816999999999997
38287,5.140999999999996
38288,5.208999999999994
38289,5.063699999999995
38290,5.093999999999996
38291,5.1512999999999955
38292,4.927199999999996
38293,4.793199999999995
38294,4.652599999999995
38295,4.556899999999996
38296,4.535399999999996
38297,4.664199999999996
38298,4.805199999999996
38299,4.934899999999996
38300,4.6907999999999985
38301,4.768099999999998
38302,4.786299999999997
38303,4.858399999999998
38304,4.270699999999998
38305,4.293999999999998
38306,4.322499999999997
38307,4.240299999999997
38308,4.211199999999996
38309,4.082599999999996
38310,4.473999999999997
38311,4.918199999999996
38312,5.070999999999995
38313,5.022699999999995
38314,4.921299999999997
38315,4.865299999999996
38316,4.802399999999996
38317,4.810099999999995
38318,4.863399999999995
38319,4.818099999999994
38320,4.876699999999996
38321,4.854099999999997
38322,4.926399999999996
38323,4.986999999999996
38324,5.0650999999999975
38325,5.1843999999999975
38326,5.236399999999998
38327,5.198899999999997
38328,5.045599999999998
38329,5.011399999999998
38330,5.103199999999998
38331,5.135899999999998
38332,5.152899999999999
38333,5.1713999999999976
38334,5.154199999999998
38335,4.907799999999996
38336,4.731999999999997
38337,4.6695999999999955
38338,4.646999999999996
38339,4.789499999999996
38340,4.728799999999996
38341,4.775699999999996
38342,4.6249999999999964
38343,4.391399999999997
38344,4.501099999999997
38345,4.700899999999995
38346,4.734299999999997
38347,4.933899999999997
38348,5.175299999999997
38349,5.211599999999996
38350,5.205499999999996
38351,5.255799999999997
38352,5.225099999999997
38353,5.309899999999996
38354,5.211999999999997
38355,5.268599999999997
38356,5.2079999999999975
38357,5.2178999999999975
38358,5.414199999999997
38359,5.3261999999999965
38360,4.930399999999995
38361,5.0102999999999955
38362,4.747799999999995
38363,4.766899999999995
38364,4.701999999999995
38365,4.628499999999995
38366,4.662399999999996
38367,4.696399999999996
38368,4.900799999999996
38369,4.928199999999995
38370,5.013399999999995
38371,5.0060999999999956
38372,5.255099999999996
38373,5.1599999999999975
38374,5.2186999999999975
38375,5.384299999999997
38376,5.369799999999997
38377,5.324999999999997
38378,5.458499999999997
38379,5.381499999999997
38380,5.389899999999998
38381,5.389099999999998
38382,5.455399999999997
38383,5.190899999999996
38384,5.137399999999996
38385,5.243299999999994
38386,5.089699999999995
38387,5.094299999999996
38388,4.965199999999995
38389,4.962099999999995
38390,4.8460999999999945
38391,4.940499999999995
38392,4.811099999999995
38393,4.748599999999995
38394,4.805799999999996
38395,4.706999999999995
38396,4.823099999999996
38397,4.975199999999997
38398,4.963299999999997
38399,4.950399999999997
38400,4.938799999999997
38401,4.958799999999997
38402,4.867099999999996
38403,4.923499999999995
38404,4.800599999999996
38405,4.778099999999996
38406,4.831699999999997
38407,4.833199999999996
38408,4.767599999999995
38409,4.804399999999996
38410,4.831099999999996
38411,4.911499999999996
38412,4.944799999999997
38413,4.910199999999997
38414,4.769699999999996
38415,5.276599999999997
38416,5.518099999999997
38417,5.466199999999998
38418,5.568199999999996
38419,5.875399999999997
38420,5.970899999999997
38421,6.009699999999997
38422,6.015999999999998
38423,5.844999999999995
38424,5.812799999999997
38425,5.865399999999995
38426,5.887799999999995
38427,5.997499999999995
38428,5.867399999999996
38429,5.848599999999998
38430,5.943699999999998
38431,5.876299999999999
38432,5.881199999999999
38433,5.932699999999999
38434,5.853899999999998
38435,5.847399999999998
38436,5.866199999999997
38437,5.712099999999997
38438,5.758399999999998
38439,5.821299999999997
38440,5.808799999999996
38441,5.8977999999999975
38442,5.886299999999998
38443,5.800699999999997
38444,5.793899999999996
38445,5.931999999999997
38446,5.749099999999998
38447,5.625399999999996
38448,5.576099999999998
38449,5.2399000000000004
38450,5.325899999999998
38451,5.341999999999997
38452,5.3451999999999975
38453,5.340599999999998
38454,5.353299999999998
38455,5.7117999999999975
38456,5.8665999999999965
38457,5.866799999999997
38458,5.899899999999998
38459,5.875199999999996
38460,5.915199999999996
38461,5.878899999999998
38462,5.7079999999999975
38463,5.721799999999998
38464,5.927399999999998
38465,5.906199999999997
38466,6.043599999999997
38467,5.981899999999997
38468,5.927399999999997
38469,5.922199999999996
38470,5.628999999999996
38471,5.950099999999997
38472,5.824299999999997
38473,5.8486999999999965
38474,5.7110999999999965
38475,5.798299999999996
38476,5.860799999999995
38477,5.783099999999996
38478,6.048699999999997
38479,5.911599999999996
38480,5.870499999999996
38481,5.9728999999999965
38482,5.873599999999997
38483,5.657699999999997
38484,5.671599999999996
38485,5.490499999999997
38486,5.474199999999997
38487,5.217499999999996
38488,5.103499999999997
38489,5.450999999999998
38490,5.230599999999996
38491,5.353599999999997
38492,5.325299999999996
38493,5.308199999999997
38494,5.145599999999998
38495,5.192899999999997
38496,5.1843999999999975
38497,5.051299999999997
38498,4.672599999999997
38499,4.653399999999997
38500,4.5395999999999965
38501,4.3912999999999975
38502,4.407699999999997
38503,4.161199999999997
38504,4.159699999999997
38505,4.173799999999997
38506,4.147899999999996
38507,4.124299999999997
38508,4.128499999999997
38509,4.201699999999997
38510,4.3566999999999965
38511,4.434599999999997
38512,4.368299999999996
38513,4.6622999999999974
38514,5.326099999999996
38515,5.538299999999997
38516,5.707399999999996
38517,5.752299999999996
38518,5.694899999999997
38519,5.619099999999998
38520,5.631499999999999
38521,5.798299999999997
38522,5.504999999999998
38523,5.503599999999997
38524,5.345699999999997
38525,5.357099999999997
38526,5.337999999999997
38527,5.602199999999997
38528,5.486899999999997
38529,5.365799999999997
38530,5.365799999999997
38531,5.365799999999997
38532,5.528399999999996
38533,5.515699999999996
38534,5.4240999999999975
38535,5.2579999999999965
38536,5.227199999999995
38537,5.211999999999996
38538,5.1386999999999965
38539,5.1912999999999965
38540,5.1854999999999976
38541,5.116999999999997
38542,5.175399999999999
38543,5.210899999999998
38544,5.139999999999999
38545,5.248799999999997
38546,5.100199999999997
38547,5.080799999999998
38548,4.709299999999998
38549,4.7159999999999975
38550,4.576799999999997
38551,4.374699999999997
38552,4.285599999999997
38553,4.210999999999997
38554,4.287599999999997
38555,4.3074999999999966
38556,4.1839999999999975
38557,4.128999999999997
38558,4.142299999999997
38559,4.067699999999997
38560,4.185999999999997
38561,4.149799999999996
38562,4.182099999999997
38563,4.182099999999997
38564,4.152299999999998
38565,4.152299999999998
38566,4.152299999999998
38567,4.119999999999997
38568,4.081499999999997
38569,4.1035999999999975
38570,4.018199999999996
38571,4.056699999999996
38572,4.056699999999996
38573,4.056699999999996
38574,4.085099999999996
38575,4.182099999999997
38576,4.182099999999997
38577,4.182099999999997
38578,4.882299999999996
38579,5.135899999999997
38580,5.1774999999999975
38581,5.3024999999999975
38582,5.362599999999998
38583,5.357299999999998
38584,5.366199999999997
38585,5.352999999999997
38586,5.368099999999997
38587,5.359199999999998
38588,5.390699999999998
38589,5.412799999999997
38590,5.409099999999998
38591,5.402299999999998
38592,5.364299999999998
38593,5.382599999999997
38594,5.4271999999999965
38595,5.430899999999997
38596,5.448599999999996
38597,5.444399999999997
38598,5.455599999999997
38599,5.0815999999999955
38600,4.535499999999996
38601,4.521499999999996
38602,4.614599999999997
38603,4.562999999999997
38604,4.532699999999997
38605,4.472699999999997
38606,4.471999999999997
38607,4.455499999999997
38608,4.631299999999995
38609,4.747199999999996
38610,5.177799999999996
38611,5.169399999999997
38612,5.244499999999997
38613,5.315999999999997
38614,5.3588999999999976
38615,5.352599999999996
38616,5.462199999999997
38617,5.425099999999997
38618,5.407899999999999
38619,5.530599999999996
38620,5.4929999999999986
38621,5.392799999999998
38622,5.465599999999998
38623,5.670899999999996
38624,5.470799999999997
38625,5.416299999999998
38626,5.364599999999997
38627,5.378599999999997
38628,5.3836999999999975
38629,5.360599999999997
38630,5.359199999999998
38631,5.3653999999999975
38632,5.389599999999997
38633,5.580599999999996
